,gameId,season,date,HomeTeam,f_goals_home,f_xg_home,f_ns_xg_home,f_adj_score_home,f_margin_home,f_opp_goals_home,f_opp_xg_home,f_opp_ns_xg_home,f_opp_adj_score_home,AwayTeam,f_goals_away,f_xg_away,f_ns_xg_away,f_adj_score_away,f_margin_away,f_opp_goals_away,f_opp_xg_away,f_opp_ns_xg_away,f_opp_adj_score_away,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,FTR,FTHG,FTAG,f_homeElo,f_awayElo,f_winPct
790,791,2018,2018-09-01,Leicester City,1.4800284532840349,1.2387499382321394,1.1723319336491398,1.457932488445549,-0.1282611081641579,1.6082895614481938,1.3250829798134236,1.4201803793647783,1.5827737417652326,Liverpool,2.1621119668574478,2.1092417847455764,2.175500804957333,2.139737267489332,1.3529155429609498,0.809196423896498,0.8997358438427958,0.8716130720844355,0.8320419142063384,71.11,90.02,0.1818,0.5907,0.2275,1.03,2.03,25.2,58.1,A,1.0,2.0,1511.7359287234046,1533.8078277986879,0.5429637867468697
791,792,2018,2018-09-01,Crystal Palace,1.3337719513182171,1.3826560547234223,1.3890188813641413,1.305788091199291,-0.05706624051554179,1.3908381918337591,1.365056088519054,1.6914332319945393,1.405395216268372,Southampton,0.9499647574220305,1.2014806329556829,1.2683183591288403,0.9708693431107634,-0.49145615664954023,1.441420914071571,1.2458367851789918,1.5007708795011245,1.4822510085968126,69.81,66.83,0.4676,0.253,0.2794,1.5,1.03,18.8,31.5,A,0.0,2.0,1493.6641594927441,1482.529915721591,0.5898704670053753
792,793,2018,2018-09-01,West Ham United,1.239365080421728,1.0365550235572651,1.252101038875671,1.2635350227132829,-0.6140199842564015,1.8533850646781302,1.6292521040024932,1.8027010116543465,1.833251175857247,Wolverhampton,0.9881004847950638,1.0566064345526665,0.7445967386513883,0.9025650066108417,-0.6663728514764212,1.6544733362714852,0.9570736007051563,1.3793212869105334,1.7371970030850596,63.22,63.83,0.4482,0.2735,0.2783,1.49,1.11,37.8,34.5,A,0.0,1.0,1467.9108002689768,1488.7039202466342,0.544789923983694
793,794,2018,2018-09-01,Brighton and Hove Albion,0.9233013889303436,1.0316347984866476,0.9957035453667926,0.9477282036547545,-0.605756311851253,1.5290577007815969,1.5044296033159543,1.7464373482091318,1.5241940800954155,Fulham,1.7152930806522697,1.1407492287351255,1.4552754517408548,1.6870339356544735,-0.617893345085941,2.333186425738211,1.8722829440282058,1.9325253415601586,2.3127633318642573,63.49,63.49,0.4307,0.2881,0.2812,1.45,1.14,31.4,33.8,D,2.0,2.0,1490.9381489646762,1488.0658580190077,0.5783174837229001
794,795,2018,2018-09-01,Everton,1.346900564432796,1.2638906732425799,1.2504685298620184,1.3515014927900844,-0.07626900846482818,1.423169572897624,1.4827326202511577,1.5545964016871352,1.401880007571338,Huddersfield Town,0.6419436789345895,0.7713541849720463,0.8585377299858371,0.6435062927500136,-1.018299826443343,1.660243505377933,1.6294473472839015,1.6490387341392476,1.6606824813671068,67.21,57.45,0.5368,0.191,0.2722,1.58,0.83,23.0,43.5,D,1.0,1.0,1509.132385373743,1468.9110226037662,0.6296857318118881
795,796,2018,2018-09-01,Chelsea,1.8007244878487527,1.6644584720311089,2.2475599664195665,1.815210824935653,0.7487040411551429,1.0520204466936103,0.9698644263395336,1.1279037367623033,1.0635140237339769,AFC Bournemouth,1.3850350895397094,1.3515886929673375,1.387323052412665,1.4249917158793062,-0.2216086819720586,1.6066437715117678,1.5987239013285415,1.6866511105915454,1.6038105475549256,85.37,65.29,0.7545,0.0829,0.1626,2.52,0.72,55.9,15.1,H,2.0,0.0,1531.0688426543127,1516.5609726759458,0.5945603220286285
796,797,2018,2018-09-01,Manchester City,2.624432129002494,2.2954379086373486,2.369935482184033,2.602524115419556,1.861888627969116,0.7625435010333778,0.7274088649742723,0.734821863113019,0.7926865323362507,Newcastle,1.015843793462382,1.2086869833569203,1.1234381255022987,1.057209852749829,-0.17700319018119923,1.192846983643581,1.4782850463071044,1.6088252078016902,1.2381619720346193,92.43,67.01,0.8643,0.0264,0.1093,2.72,0.32,77.3,24.3,H,2.0,1.0,1528.9462890761947,1483.3122839527239,0.6369213062511269
797,798,2018,2018-09-02,Cardiff City,0.0,1.0681004847950637,1.0900308505949756,0.0,-0.6425738210665491,0.6425738210665491,1.3862847069193476,1.1829528426619655,0.5076333186425738,Arsenal,1.9679220328817537,1.842068096365264,2.40280165864023,1.931770567783323,0.5874861488984029,1.380435883983351,1.431115539814371,1.3617366443677001,1.4052053012078858,59.99,80.5,0.2056,0.5613,0.2331,1.13,1.99,42.4,49.6,A,2.0,3.0,1489.919889541447,1490.864733802656,0.572949939033819
798,799,2018,2018-09-02,Burnley,0.9890167284038358,1.0177268273510653,1.25085133018367,1.0148698698745293,-0.3461140264172599,1.3351307548210956,1.4015586200393948,1.681772493953474,1.376463243415009,Manchester United,1.5381332021033354,1.4922461963495035,1.7065273263887029,1.5445108476234808,0.6204359240656939,0.9176972780376413,1.1848704156387713,1.3720153077575878,0.9482415793093052,63.22,80.01,0.2532,0.4815,0.2653,1.12,1.63,36.8,42.5,A,0.0,2.0,1478.4021326594896,1485.5356204873926,0.5642115634271339
799,800,2018,2018-09-02,Watford,1.1453981191870288,1.204875445876254,1.3668325258309948,1.1620361161442674,-0.4328927506649291,1.5782908698519578,1.3120936520362718,1.3336181513350116,1.570632519919233,Tottenham Hotspur,2.152913456594481,1.96607560593,1.7864526218424122,2.14604980419013,1.242969831530197,0.9099436250642844,1.0440434972953156,1.065230436029894,0.9373927981756974,69.16,85.94,0.2182,0.5406,0.2412,1.13,1.9,24.8,54.3,H,2.0,1.0,1528.0648230580566,1534.4198814293495,0.5653130189760417
800,801,2018,2018-09-15,Tottenham Hotspur,2.1093642021030568,1.9231623712885322,1.786964349948023,2.104648472993125,1.1582456369679914,0.9511185651350655,1.021604561142115,1.0744761708004602,0.9813082166454967,Liverpool,2.1559884757485537,2.0866064925330408,2.1363866044740063,2.1382362629128058,1.3395847862536912,0.8164036894948627,0.9016344829086912,0.884772768415933,0.8402748930933484,85.53,89.88,0.3621,0.3835,0.2544,1.56,1.61,57.5,71.6,A,1.0,2.0,1527.4648897329662,1542.4952483866377,0.5530036969200893
801,802,2018,2018-09-15,AFC Bournemouth,1.3327178533682411,1.343596306561544,1.3715594166334968,1.371165189241039,-0.2887842497921325,1.6215021031603734,1.5866846730481674,1.7283281517457105,1.6081993973899305,Leicester City,1.461896232556088,1.2278429230762937,1.1741325100417161,1.4425235645119947,-0.16118949375414796,1.6230857263102372,1.3320678912357329,1.4095970640476838,1.602311043390671,65.52,71.42,0.3917,0.3377,0.2705,1.48,1.35,19.6,16.6,H,4.0,2.0,1507.386920014965,1503.0485081354548,0.5803742638645305
802,803,2018,2018-09-15,Chelsea,1.8082517657575543,1.6499362373012596,2.268049673546855,1.8116144054284082,0.7959695196211407,1.0122822461364138,0.9762909949193385,1.121939204057723,1.023341673754129,Cardiff City,0.5275971880069699,1.052773658595205,1.1533343748122336,0.5539770474073183,-0.7368623445292315,1.2644595325362014,1.4241965991708225,1.5171981013038514,1.2046859340263174,85.31,59.99,0.8049,0.0473,0.1478,2.42,0.42,54.9,31.5,H,4.0,1.0,1540.2428953152935,1480.752690516906,0.6551578016719823
803,804,2018,2018-09-15,Manchester City,2.600845316355796,2.3050535387067272,2.3688047226075017,2.583542161080045,1.8293323185705228,0.7715129977852727,0.7229739540006273,0.7240632240057356,0.802406090749993,Fulham,1.7903983656792646,1.2355190770894668,1.3087945682869675,1.795973802799976,-0.4548939494081596,2.245292315087424,2.153945202187105,1.726096256684492,2.2566366640629694,92.22,62.99,0.8748,0.0282,0.097,2.99,0.41,65.4,30.2,H,3.0,0.0,1534.7555481761767,1489.318937758574,0.6366584942053524
804,805,2018,2018-09-15,Huddersfield Town,0.6582772723075798,0.7630812811310823,0.8677279121019343,0.6620494730607105,-0.9718476502956866,1.630124922603267,1.5925224752748255,1.6340288472270372,1.6328247429504823,Crystal Palace,1.283391088982675,1.3999314085229986,1.4215409112123647,1.2564642693892114,-0.130457106298046,1.4138481952807211,1.430968240068408,1.6796693957762694,1.4119906013067334,58.31,68.29,0.339,0.3641,0.2969,1.18,1.23,44.1,23.0,A,0.0,1.0,1470.9859943127565,1480.3169144610265,0.5610988725738637
805,806,2018,2018-09-15,Newcastle,1.0151210410218439,1.1813764482021232,1.0927176386495783,1.0568809581146374,-0.21454615325150586,1.2296671942733495,1.5271738809275526,1.6421794904598261,1.2774767699420546,Arsenal,2.0069069417558234,1.830280279274978,2.4045844920070305,1.9777870170398502,0.6030681256548592,1.4038388161009643,1.41520864957142,1.3605378490944147,1.4314499347351646,67.42,80.31,0.2583,0.4982,0.2435,1.3,1.88,25.7,55.5,A,1.0,2.0,1477.5030248527419,1500.0319328271971,0.542310880728993
806,807,2018,2018-09-15,Watford,1.177679184676808,1.176361369027071,1.3646857782875017,1.197466032976408,-0.37876777649562093,1.5564469611724285,1.2938834220999822,1.3512348958543154,1.550966552819285,Manchester United,1.5555793986133097,1.5457993237314465,1.7432985245745327,1.565493461995532,0.6725465024325675,0.8830328961807421,1.1827977833166874,1.3708059864705635,0.9124234408180861,69.83,80.97,0.292,0.4378,0.2702,1.22,1.55,26.1,47.3,A,1.0,2.0,1535.01981475444,1498.3022708081348,0.6249703772691979
807,808,2018,2018-09-16,Wolverhampton,0.991239560175449,1.1128993570870636,0.7486600973382204,0.9414581505738149,-0.2267860361713633,1.2180255963468125,0.9578455807246289,1.492933725890765,1.2789268761641532,Burnley,0.9516583812051145,1.0219677466848465,1.254218762567425,0.9765349662561824,-0.4085866263781482,1.3602450075832626,1.4585373092597824,1.7194787618892906,1.4037935570358542,64.52,61.86,0.4538,0.2567,0.2895,1.41,0.99,32.4,40.0,H,1.0,0.0,1497.4205590303734,1465.6354823387474,0.6182921775092531
808,809,2018,2018-09-16,Everton,1.3337970128372347,1.2471234928572354,1.2530949574319994,1.340112810349128,-0.07338808237237501,1.4071850952096094,1.4490112339235557,1.5359139026284119,1.3885883663709364,West Ham United,1.1925502696600432,1.0336632937535901,1.2731746794854972,1.2158072353861176,-0.6285996925927699,1.821149962252814,1.6156819949762724,1.7633148361740714,1.8036652562957993,66.55,62.8,0.4701,0.2623,0.2676,1.61,1.14,23.6,37.1,A,1.0,3.0,1507.0574136647529,1459.1941614852376,0.6398836270127397
809,810,2018,2018-09-17,Southampton,0.9896279704259503,1.2735715562958718,1.2725369344022044,0.9938781698736627,-0.39734583327743617,1.3869738037033867,1.268280243448717,1.5290716764554515,1.426261614055243,Brighton and Hove Albion,0.972417564972555,1.1186894303276245,1.002742146281235,1.000291830853589,-0.5781232924104561,1.550540857383011,1.504227536392094,1.707825089053303,1.5504608409488398,68.0,63.56,0.4805,0.2395,0.28,1.5,0.98,25.2,30.3,D,2.0,2.0,1495.8771607533085,1489.6850692251098,0.5829707392702986
810,811,2018,2018-09-22,Fulham,1.40581192614542,1.0581934892699916,1.180170528272096,1.4101897317489214,-1.0015953388845769,2.4074072650299967,2.683665990904646,2.1758771550616975,2.4485355348194506,Watford,1.1709814597932606,1.1648128909742106,1.3822260807551268,1.191907211213799,-0.4021855028285909,1.5731669626218512,1.3069304969198374,1.3549579064977173,1.571662702386669,61.89,69.59,0.3858,0.3389,0.2753,1.43,1.32,34.1,15.8,D,1.0,1.0,1479.2497225820155,1525.0202887181329,0.5089639154298266
811,812,2018,2018-09-22,Manchester United,1.5723321033608186,1.5493502754911503,1.7322424583846534,1.5856420108901206,0.6848900610933715,0.8874420422674473,1.1710066807142672,1.3881155839700476,0.9176094728538681,Wolverhampton,0.9931213460536418,1.5676630644275775,0.9830853155084065,0.9647734776046224,0.036733682548879765,0.956387663504762,0.8057968429414205,1.3290517815898941,1.0042070466800004,82.0,66.04,0.6779,0.1107,0.2115,2.03,0.68,55.5,15.9,D,1.0,1.0,1508.301796844442,1503.5278841902254,0.5809846816303539
812,813,2018,2018-09-22,Cardiff City,0.6290716525579065,1.0070688225350615,1.0709922518601513,0.660525235185802,-1.2229955257122147,1.8520671782701215,1.6875052429510657,1.6810517284701765,1.7213593126028974,Manchester City,2.6158916948153275,2.392316852899026,2.423508410819252,2.6048951336869135,1.873461348510282,0.742430346305045,0.7111762105371758,0.7235331022273324,0.7721589053495094,59.83,92.29,0.0886,0.7432,0.1682,0.74,2.48,40.5,66.2,A,0.0,5.0,1471.1961431873399,1544.8247633527353,0.4689140592693673
813,814,2018,2018-09-22,Leicester City,1.482180381201273,1.255442029193856,1.184154546705487,1.4673075384497636,-0.23050457366186589,1.71268495486314,1.362900339324053,1.381340547013128,1.6844003525004532,Huddersfield Town,0.6285428469391318,0.7737829144107812,0.9238414196447736,0.6321446571494208,-0.973119293684338,1.6016621406234701,1.549496975771335,1.589128502318659,1.6064985130300775,70.9,58.85,0.5592,0.1723,0.2685,1.6,0.76,17.0,40.8,H,3.0,1.0,1493.5534616208377,1462.0084123515746,0.617966031333207
814,815,2018,2018-09-22,Liverpool,2.1501083953245685,2.1101056897788975,2.0995811178400876,2.1367949237371966,1.3267839312908403,0.8233244640337289,0.9042115626371463,0.8913780654370246,0.8481806084971442,Southampton,1.0277145583198988,1.3111325322436787,1.2777186882283362,1.0355741047089553,-0.38236764053214095,1.4100821988520398,1.3015172056990265,1.528729714096486,1.451658592101666,90.63,67.03,0.8346,0.0408,0.1246,2.69,0.45,67.1,18.7,H,3.0,0.0,1551.3433075373591,1494.5496289249838,0.6516424793680226
815,816,2018,2018-09-22,Crystal Palace,1.2727084896004943,1.3712853320908502,1.3920802514391968,1.2486814732380085,-0.08784383843322768,1.3605523280337222,1.4147226302589349,1.6958909695149373,1.358764757193878,Newcastle,1.0144380226575895,1.14924352975305,1.0858193734049753,1.0565701448082538,-0.2500251524042989,1.2644631750618882,1.5056199070215788,1.6312402277998783,1.3146301954465358,68.03,67.19,0.4498,0.2665,0.2837,1.45,1.05,20.6,29.5,D,0.0,0.0,1489.2944964222083,1468.826050761078,0.6028039200121849
816,817,2018,2018-09-22,Burnley,0.9157850399804356,0.9928679531683922,1.2344580176222206,0.9397238870346903,-0.4308803130369141,1.3466653530173496,1.525313672319012,1.7240218832287901,1.3904570938203795,AFC Bournemouth,1.433262675416093,1.3739941840256462,1.3447367518425846,1.461967681844334,-0.20250713606725773,1.6357698114833505,1.6007570212485656,1.7174594467812707,1.626738120087452,60.33,65.65,0.3985,0.3309,0.2706,1.49,1.34,43.2,15.8,H,4.0,0.0,1459.5281571788953,1516.881966529582,0.4922958587791772
817,818,2018,2018-09-22,Brighton and Hove Albion,1.0188335275306168,1.1652737929596773,1.0261067157334485,1.0499657173116923,-0.5520094273036139,1.5708429548342304,1.538817526243244,1.6943723112409024,1.5752835589724563,Tottenham Hotspur,2.0675460440849545,1.8872323362433325,1.7595609868306425,2.064892857647355,1.076889255612338,0.9906567884726172,1.085249653642263,1.0777000435349504,1.0234779835094225,63.96,84.48,0.1931,0.5758,0.2311,1.07,2.0,26.2,58.8,A,1.0,2.0,1491.0126010534345,1518.6168305822448,0.5350507502944737
818,819,2018,2018-09-23,West Ham United,1.2606831860547176,1.0429491056519211,1.2689084911395956,1.2887178075091028,-0.5295130291662831,1.7901962152210014,1.6184834573560576,1.7469807699978204,1.7752553862812597,Chelsea,1.8908710478848247,1.687634248808601,2.268500148367512,1.879405643714901,0.8790517884833139,1.011819259401511,0.9711534230099721,1.1086726418050825,1.0243465755684606,63.86,86.27,0.1801,0.5973,0.2226,1.06,2.09,26.6,52.8,D,0.0,0.0,1473.673075143828,1549.7994426448595,0.46533506738625835
819,820,2018,2018-09-23,Arsenal,2.0066465803873754,1.80086713978907,2.3667160688601094,1.9823939097299177,0.6180307139665421,1.3886158664208335,1.3795784349016822,1.3446854192136917,1.417070947549072,Everton,1.3212143315118994,1.2638179920335129,1.2559939397647635,1.329176831593678,-0.1460128898595613,1.46722722137146,1.4426402527131912,1.5217435995381234,1.4549858487219856,80.83,65.31,0.6784,0.1336,0.188,2.44,1.0,53.3,24.1,H,2.0,0.0,1508.708906918861,1492.5785000061624,0.5968098215559147
820,821,2018,2018-09-29,West Ham United,1.21325493758717,1.0353139434512981,1.2396051214588582,1.2402348666281555,-0.5095921832377388,1.7228471208249094,1.6226788288429341,1.7704194191108267,1.7084683818337794,Manchester United,1.5508003581099759,1.5132584930856146,1.756611789212809,1.565490586120463,0.6591237652072928,0.8916765929026831,1.1717212296796788,1.382543317443331,0.9225901459410427,63.69,81.11,0.2436,0.5027,0.2538,1.15,1.76,32.1,44.7,H,3.0,1.0,1474.227714065648,1507.0060419383562,0.5276340215736594
821,822,2018,2018-09-29,Arsenal,2.006396528931499,1.7677279768058964,2.3521673971532318,1.9868183765050176,0.670021875106427,1.3363746538250723,1.3652982886107026,1.32231271833651,1.3637592243977303,Watford,1.1645489545864633,1.1804326736327089,1.376875383632141,1.1865685103036618,-0.38705485448711924,1.5516038090735824,1.3153226099698478,1.3735819189952572,1.5520371941394497,80.92,69.42,0.6463,0.1488,0.205,2.25,0.98,68.3,24.7,H,2.0,0.0,1517.832059216001,1525.1637113650102,0.5639310648831276
822,823,2018,2018-09-29,Everton,1.271508836676251,1.2538928772903455,1.236957907109058,1.279171778997223,-0.2157618658814838,1.4872707025577345,1.4229779679782004,1.5389836949588982,1.4792519702744074,Fulham,1.3318817232784885,1.1441464857319767,1.3021990482356718,1.344570911248212,-0.8191262150772711,2.151007938355759,2.4826017901061834,2.0053804705767657,2.1937524465354357,65.5,62.06,0.4716,0.2634,0.265,1.63,1.16,33.1,37.2,H,3.0,0.0,1483.4553477090224,1479.1062999351382,0.580389174557847
823,824,2018,2018-09-29,Manchester City,2.7055843966159325,2.427217284098996,2.4549781181743846,2.6863486921175217,1.9910850732069718,0.7144993234089605,0.6896879512094007,0.7098565984955947,0.7431094622979569,Brighton and Hove Albion,1.0179907847074694,1.148928906586151,1.0137517836725847,1.0499672513572653,-0.5720556368819227,1.5900464215893917,1.562138849802769,1.674488007809433,1.5916035055496534,93.2,63.83,0.8899,0.0212,0.0889,2.99,0.32,65.2,21.0,H,2.0,0.0,1561.601142746842,1482.451789048723,0.6802577062731296
824,825,2018,2018-09-29,Newcastle,0.9690450201129107,1.1107950066679249,1.0605006849458085,1.0092918585051966,-0.2388372906268102,1.2078823107397205,1.4816525524278346,1.6155233005966332,1.255804510215533,Leicester City,1.5392823770124395,1.2744240391630417,1.1870079336973796,1.5257214878659942,-0.14659060836285945,1.6858729853753,1.336832688212156,1.3654892654427526,1.6605335333986193,67.41,70.92,0.405,0.3036,0.2913,1.34,1.12,31.0,12.4,A,0.0,2.0,1470.4709134812729,1502.1979035372503,0.5291421399578801
825,826,2018,2018-09-29,Huddersfield Town,0.6451644197878681,0.769138946033491,0.9254594056561584,0.6508424072511304,-1.0190690683120207,1.6642334880998892,1.5589163430476538,1.5744010072824046,1.6697483865184952,Tottenham Hotspur,2.065004889735235,1.8937320403517472,1.740390758053019,2.0601942548977945,1.0739965996619725,0.9910082900732631,1.0745182568901848,1.065371617757939,1.0244757701079035,58.58,84.67,0.155,0.6133,0.2318,0.85,1.93,46.1,61.6,A,0.0,2.0,1453.363970435162,1527.1776425869564,0.4686487862470726
826,827,2018,2018-09-29,Wolverhampton,0.9943744888248166,1.49886097860994,1.0298896441154248,0.9802999165394789,0.030041595826137704,0.9643328929986789,0.7664833005124441,1.5205119383371293,1.012549537648613,Southampton,0.9890508385488345,1.2761023314890594,1.2552318725298521,0.9966147004050077,-0.48084576676943824,1.469896605318273,1.3157561328199432,1.5543598301722839,1.5155520105017357,67.15,66.8,0.4313,0.2778,0.2909,1.38,1.05,19.0,24.7,H,2.0,0.0,1504.8236390963111,1484.8956621260509,0.6020587663555285
